cik,ticker,legal_name,issuer_type,nasdaq_listing_date,initial_matrix_due_date,initial_matrix_publication_date,initial_matrix_source,continuation_status,continuation_date,continuation_source,continuation_source_url,continuation_form_type,continuation_confidence,matched_signal,evidence_excerpt,post_vacatur_candidate_filings,reviewed_post_vacatur_filings,fetch_failed_filings
1895618,GXAI,GAXOS.AI INC.,,2023-02-15,2024-02-15,2024-03-27,https://www.sec.gov/Archives/edgar/data/1895618/000121390024026681/ea0202356-10k_gaxosai.htm,continued_other_narrative,2025-06-30,0001140361-25-024202,https://www.sec.gov/Archives/edgar/data/1895618/000114036125024202/ny20050857x1_def14a.htm,DEF 14A,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b","rth in the nominating and corporate governance committee charter. Specifically, the nominating and corporate governance committee may take into account many factors, including personal and professional integrity, experience relevant to the Company’s industry, diversity of background and perspective including, but not limited to, with respect to gender and ethnicity and any other relevant qualifications, attributes or skills. We consider diversity a factor in identifying director nominees, but do not have a formal diversity policy. The Board evaluates each individual in the context of the Board as a whole, with the objective of assembling a group that has the necessary tools to perform its oversight function effectively in light of the Company’s business and structure. In determining whether to recommend a director for re-election, the nominating and corporate governance committee may also consider potential conflicts of interest with the candidates, other personal and professional pursuits, the director’s past attendance at meetings and participation in and contributions to the activities of the Board. In identifying prospective director candidates, the nominating and corporate governance committee may seek referrals from other members of the Board or shareholders. The nominating and corporate governance committee also m",4,4,0
1611282,,"PishPosh, Inc.",,2023-03-07,2024-03-07,,,no_post_vacatur_relevant_filing,,,,,0.65,,,0,0,0
1935172,AIXI,Xiao-I Corp,,2023-03-09,2024-03-09,2023-04-28,0001213900-23-033683,continued_same_matrix,2025-05-15,0001213900-25-044439,https://www.sec.gov/Archives/edgar/data/1935172/000121390025044439/ea0238811-20f_xiaoicorp.htm,20-F,0.95,Board Diversity Matrix;Total Number of Directors;Did Not Disclose Gender;Did Not Disclose Demographic Background,"his Doctorate Degree in Accounting and Accountability Systems from Harvard Business School in 1981. Board Diversity The table below provides certain information regarding the diversity of our board of directors as of the date of this annual report. Board Diversity Matrix Country of Principal Executive Offices China Foreign Private Issuer Yes Disclosure Prohibited Under Home Country Law No Total Number of Directors 4 Part I: Gender Identity Female Male Non-Binary Did Not Disclose Gender Directors 0 4 0 0 Part II: Demographic Background Underrepresented Individual in Home Country Jurisdiction 0 LGBTQ+ 0 Did Not Disclose Demographic Background 0 92 Family Relationships There are no family relationships among the directors and executive officers of the Company. B. Compensation. Compensation of Directors and Executive Officers For the fiscal year ended December 31, 2024, we paid an aggregate of US$404,072.43 in cash to our executive officers, and we paid US$93,008.36 to our non-executive director. We have not set aside or accrued any amount to provide pension, retirement or other similar benefits to our directors and executive officers.",15,3,0
1854572,IZM,ICZOOM Group Inc.,,2023-03-15,2024-03-15,2023-10-31,0001213900-23-081728,continued_other_narrative,2025-10-24,0001213900-25-102243,https://www.sec.gov/Archives/edgar/data/1854572/000121390025102243/ea0262215-20f_iczoom.htm,20-F,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b","ittee of the board is responsible for the assessment of the performance of the board, considering and making recommendations to the board with respect to the nominations or elections of directors and other governance issues. The nominating committee considers diversity of opinion and experience when nominating directors. Audit Committee The Audit Committee is responsible for, among other matters: ● appointing, compensating, retaining, evaluating, terminating, and overseeing our independent registered public accounting firm; ● discussing with our independent registered public accounting firm the independence of its members from its management; ● reviewing with our independent registered public accounting firm the scope and results of their audit; ● approving all audit and permissible non-audit online transaction services of electronic components to be performed by our independent registered public accounting firm; ● overseeing the financial reporting process and discussing with management and our independent registered public accounting firm the interim and annual financial statements that we file with the SEC; ● reviewing and monitoring our accounting p",10,10,0
1938046,MGRX,"MANGOCEUTICALS, INC.",,2023-03-21,2024-03-21,2024-05-16,https://www.sec.gov/Archives/edgar/data/1938046/000149315224020141/formdef14a.htm,continued_other_narrative,2025-03-20,0001641172-25-000085,https://www.sec.gov/Archives/edgar/data/1938046/000164117225000085/form10-k.htm,10-K,0.75,\bboard diversity\b,"e Company adopted a Whistleblower Protection Policy (“ Whistleblower Policy ”) that applies to all of its directors, officers, employees, consultants, contractors and agents of the Company. The Whistleblower Policy has been reviewed and approved by the Board. Board Diversity While we do not have a formal policy on diversity, our Board of Directors considers diversity to include the skill set, background, reputation, type and length of business experience of our board members as well as a particular nominee’s contributions to that mix. Our Board of Directors believes that diversity promotes a variety of ideas, judgments and considerations to the benefit of our Company and shareholders. Delinquent Section 16(a) Reports Section 16(a) of the Exchange Act requires our executive officers and directors and persons who own more than 10% of a registered class of our equity securities to file with the SEC initial statements of beneficial ownership, reports of changes in ownership and annual reports concerning their ownership in our common stock and other equity securities, on Form 3, 4 and 5 respectively. Executive of",4,4,0
1944902,OMH,Ohmyhome Ltd,,2023-03-21,2024-03-21,2023-04-27,0001493152-23-013845,continued_same_matrix,2025-04-29,0001641172-25-006592,https://www.sec.gov/Archives/edgar/data/1944902/000164117225006592/form20-f.htm,20-F,0.95,Board Diversity Matrix;Total Number of Directors;Did Not Disclose Gender,"ime as his successor takes office or until the earlier of his death, resignation or removal from office by ordinary resolution or the affirmative vote of a simple majority of the other directors present and voting at a board meeting. Board Diversity Board Diversity Matrix (As of the date of this annual report) Country of Principal Executive Offices: Singapore Foreign Private Issuer Yes Disclosure Prohibited Under Home Country Law No Total Number of Directors 6 Female Male Non-Binary Did Not Disclose Gender Part I: Gender Identity Directors 3 3 0 0 Part II: Demographic Background Underrepresented Individual in Home Country Jurisdiction — LGBTQ+ — 6.D. Employees We employed 108 persons as of December 31, 2024, 112 persons as of December 31, 2023, 48 persons as of December 31, 2022, 49 persons as of December 31, 2021, and 43 persons as of December 31, 2020, who were mostly located in Singapore. Our employees are not covered by collective bargaining agreements. We consider our labor practices and employee relations to be good. 6.E. Share Ownership The following table sets forth information regarding beneficial ownership of our share cap",25,9,0
1914805,BANL,CBL International Ltd,,2023-03-23,2024-03-23,2024-04-18,0001493152-24-015142,continued_same_matrix,2025-04-16,0001641172-25-005027,https://www.sec.gov/Archives/edgar/data/1914805/000164117225005027/form20-f.htm,20-F,0.95,Board Diversity Matrix;Total Number of Directors;Did Not Disclose Gender,"arch 23, 2023 and the composition of our board of directors has remained unchanged since then. The table below provides certain information regarding the diversity of our board of directors as of December 31, 2024 and the date of this annual report. Board Diversity Matrix Country of Principal Executive Office Malaysia Foreign Private Issuer Yes Disclosure Prohibited Under Home Country Law No Total Number of Directors 7 Part I: Gender Identity Female Male Non-Binary Did Not Disclose Gender 1 6 0 0 As at the date of this report, the number of Directors who are male and female are six and one, respectively. Our Company is in the course of identifying suitable female board candidates and intends to have at least two diverse Directors by December 31, 2026. Family Relationships There are no family relationships among any of our directors or executive officers. 6.B. Compensation During the year ended December 31, 2024, we paid $1,681,068, in the aggregate, to our executive officers, directors and senior management. During the year ended December 31, 2023, we paid $1,499,917, in the aggregate, to our executive officers, directors and senior",22,5,0
1329606,CETY,"Clean Energy Technologies, Inc.",,2023-03-24,2024-03-24,2024-04-17,0001493152-24-014897,continued_same_matrix,2025-04-14,0001641172-25-003950,https://www.sec.gov/Archives/edgar/data/1329606/000164117225003950/form10-k.htm,10-K,0.85,Board Diversity Matrix,"any of our nominees or directors and any other person pursuant to which any of our nominees or directors have been selected for their respective positions. No nominee or director is related to any executive officer or any other nominee or director. Board Diversity Matrix (As of December 31, 2024) Did Not Female Male Disclose Gender Identity Directors 1 4 0 Demographic Background Asian 0 3 0 White 1 1 0 Corporate Governance Director Attendance at Meetings of the Board of Directors Our Board of Directors held two meetings during the fiscal year ended December 31, 2024, and executed multiple written consents to action without a meeting. Each of our incumbent directors attended at least 75.0% of the aggregate total number of meetings of our Board of Directors held during the period for which they served as a director. Director Attendance at Annual Meetings of the Shareholders Although we have no policy with regard to attendance by the members of our Board of Directors at our annual meetings, we invite and encourage the members of our Board of Directors to attend our annual meetings to foster communication between Shareholders and our B",4,1,0
1837821,ZJYL,Jin Medical International Ltd.,,2023-03-28,2024-03-28,2024-04-26,0001213900-24-036700,continued_same_matrix,2025-01-24,0001213900-25-006519,https://www.sec.gov/Archives/edgar/data/1837821/000121390025006519/ea0227825-20f_jinmedical.htm,20-F,0.95,Board Diversity Matrix;Total Number of Directors;Did Not Disclose Gender;Did Not Disclose Demographic Background,"dings To the best of our knowledge, none of our directors or executive officers has, during the past 10 years, been involved in any legal proceedings described in subparagraph (f) of Item 401 of Regulation S-K. Diversity Matrix of Board of Directors Board Diversity Matrix as at the date of this Annual Report Country of Principal Executive Offices: China Foreign Private Issuer Yes Disclosure Prohibited Under Home Country Law No Total Number of Directors 5 Female Male Non-Binary Did Not Disclose Gender Part I: Gender Identity Directors 1 4 0 0 Part II: Demographic Background Underrepresented Individual in China 3 LGBTQ+ 0 Did Not Disclose Demographic Background 0 B. Compensation Compensation of Directors and Executive Officers The following table sets forth certain information with respect to compensation for the fiscal year ended September 30, 2024, earned by or paid to our chief executive officer and principal executive officer, our principal financial officer, and our other most highly compensated executive officers whose total compensation exceeded US$100,000 (the “named executive officers”). Name and Principal Position Year Salar",17,1,0
1875496,,"YanGuFang International Group Co., Ltd",,2023-03-28,2024-03-28,,,no_post_vacatur_relevant_filing,,,,,0.65,,,0,0,0
1855557,HLP,Hongli Group Inc.,,2023-03-29,2024-03-29,2023-05-16,0001213900-23-040060,continued_same_matrix,2025-05-12,0001213900-25-042120,https://www.sec.gov/Archives/edgar/data/1855557/000121390025042120/ea0241030-20f_hongli.htm,20-F,0.95,Board Diversity Matrix;Total Number of Directors;Did Not Disclose Gender;Did Not Disclose Demographic Background,"to mortgage or charge our undertakings and property or any part thereof, to issue debentures, debenture stock and other securities whenever money is borrowed or as security for any debt, liability or obligation of the company or of any third party. Board Diversity Matrix Board Diversity Matrix (As of May 5, 2025) Country of Principal Executive Offices People’s Republic of China Foreign Private Issuer Yes Disclosure Prohibited Under Home Country Law No Total Number of Directors 4 Part I: Gender Identity Female Male Non-Binary Did Not Disclose Gender Directors 1 3 - - Part II: Demographic Background Underrepresented Individual in Home Country Jurisdiction 4 LGBTQ+ - Did Not Disclose Demographic Background - D. Employees As of May 5, 2025, we have a total of 167 full-time employees, of which 99 are in the manufacturing department, 29 are in research and development department, and 39 are in administrative department. We have standard employment, comprehensive confidentiality and non-compete agreements with our management and standard confidentiality and non-compete terms with all other employees. As required by laws and regulations in",13,2,0
1825349,CHSN,Chanson International Holding,,2023-03-30,2024-03-30,2023-05-01,0001213900-23-034610,not_continued_in_reviewed_filings,,,,,0.7,,,25,25,0
1742341,HKIT,HiTek Global Inc.,,2023-03-31,2024-03-31,2023-04-27,0001213900-23-032977,not_continued_in_reviewed_filings,,,,,0.7,,,17,17,0
1863218,SFWL,SHENGFENG DEVELOPMENT Ltd,,2023-03-31,2024-03-31,2023-05-01,0001213900-23-034752,not_continued_in_reviewed_filings,,,,,0.7,,,4,4,0
1946216,,"SYLA Technologies Co., Ltd.",,2023-03-31,2024-03-31,2023-04-18,0001493152-23-012779,not_continued_in_reviewed_filings,,,,,0.7,,,10,10,0
1903995,MGIH,Millennium Group International Holdings Ltd,,2023-04-04,2024-04-04,2023-10-30,0001213900-23-081558,continued_other_narrative,2025-10-28,0001213900-25-103120,https://www.sec.gov/Archives/edgar/data/1903995/000121390025103120/ea0261607-20f_millennium.htm,20-F,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b","recommending to the board nominees for election by the shareholders or appointment by the board ； ● reviewing annually with the board the current composition of the board with regards to characteristics such as independence, knowledge, skills, experience and diversity; ● making recommendations on the frequency and structure of board meetings and monitoring the functioning of the committees of the board; and ● advising the board periodically with regards to significant developments in the law and practice of corporate governance as well as our compliance with applicable laws and regulations, and making recommendations to the board on all matters of corporate governance and on any remedial action to be taken. 99 Duties of Directors Under Cayman Islands law, all of our directors owe three types of duties to us: (i) statutory duties, (ii) fiduciary duties, and (iii) common law duties. The Cayman Islands Companies Act imposes a number of statutory duties on a director. A Cayman Islands director’s fiduciary duties are not codified, however the courts of the Cayman Islands have held that a director owes the following fiduciary duties: (a) a duty to act in what the director bona fide considers to be in the best interests of the company, (b) a duty to exercise their pow",6,6,0
1948455,ISPR,Ispire Technology Inc.,,2023-04-04,2024-04-04,2024-05-07,https://www.sec.gov/Archives/edgar/data/1948455/000121390024040264/ea0205362-01.htm,continued_other_narrative,2025-05-13,0001213900-25-042145,https://www.sec.gov/Archives/edgar/data/1948455/000121390025042145/ea0241498-01.htm,DEF 14A,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b","lection or re -election to the board, or for appointment to fill any vacancy on the board; • reviewing annually with the board the current composition of the board with regards to characteristics such as independence, knowledge, skills, experience, expertise, diversity and availability of service to us; 13 Table of Contents • selecting and recommending to the board the names of directors to serve as members of the Audit Committee and the Compensation Committee, as well as of the Nominating and Corporate Governance Committee itself; • developing and reviewing the corporate governance principles adopted by the board and advising the board with respect to significant developments in the law and practice of corporate governance and our compliance with such laws and practices; and • evaluating the performance and effectiveness of the board as a whole. Meetings of the Board and Committees During the period from July 1, 2023 until June 30, 2024, our board of directors met telephonically seven times and also acted by unanimous written consent. During this period, the Audit Committee met six times, the Nominating and Corporate Governance Committee did not meet and the Compensation Committee did not meet. Although our directors ar",4,4,0
1930179,ARBB,ARB IOT Group Ltd,,2023-04-05,2024-04-05,2024-05-16,https://www.arbiotgroup.com/board-diversity-matrix,continued_other_narrative,2025-10-31,0001213900-25-104705,https://www.sec.gov/Archives/edgar/data/1930179/000121390025104705/ea0262495-20f_arbiot.htm,20-F,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b","d recommending to the board nominees for election by the shareholders or appointment by the board; ● reviewing annually with the board the current composition of the board with regards to characteristics such as independence, knowledge, skills, experience and diversity; ● making recommendations on the frequency and structure of board meetings and monitoring the functioning of the committees of the board; and ● advising the board periodically with regards to significant developments in the law and practice of corporate governance as well as our compliance with applicable laws and regulations, and making recommendations to the board on all matters of corporate governance and on any remedial action to be taken. Duties of Directors Under Cayman Islands law, our directors have a fiduciary duty to our Company to act honestly, in good faith and with a view to our best interests. Our directors also owe to our Company a duty to act with skill and care. It was previously considered that a director need not exhibit in the performance of his duties a greater degree of skill than may reasonably be expected from a person of his knowledge and experience. However, English and Commonwealth courts have moved towards an objective standard with regard to the required skill and care",15,15,0
1928340,GDHG,GOLDEN HEAVEN GROUP HOLDINGS LTD.,,2023-04-12,2024-04-12,2024-02-15,0001213900-24-014627,continued_same_matrix,2025-01-27,0001213900-25-006978,https://www.sec.gov/Archives/edgar/data/1928340/000121390025006978/ea0228149-20f_golden.htm,20-F,0.95,Board Diversity Matrix;Total Number of Directors;Did Not Disclose Gender;Did Not Disclose Demographic Background,"to which any person referred to above was selected as a director or member of senior management. 59 Board Diversity The table below provides certain information regarding the diversity of our board of directors as of the date of this annual report. Board Diversity Matrix Country of Principal Executive Offices: China Foreign Private Issuer Yes Disclosure Prohibited under Home Country Law No Total Number of Directors 5 Female Male Non- Binary Did Not Disclose Gender Part I: Gender Identity Directors 0 5 0 0 Part II: Demographic Background Underrepresented Individual in Home Country Jurisdiction 0 LGBTQ+ 0 Did Not Disclose Demographic Background 0 B. Compensation During the fiscal year ended September 30, 2024, we paid an aggregate of RMB1,568,664.75 (US$53,288.25) to our executive officers and directors. We have set aside or accrued an aggregate of RMB220.780 (US$7,500) to provide pension, retirement or other similar benefits to our executive officers and directors. Our PRC subsidiaries are required by law to make contributions equal to certain percentages of each employee’s salary for his or her medical insurance, maternity insuranc",31,4,0
1930510,VCIG,VCI Global Ltd,,2023-04-13,2024-04-13,2023-05-15,0001575872-23-000741,continued_same_matrix,2025-05-13,0001213900-25-042476,https://www.sec.gov/Archives/edgar/data/1930510/000121390025042476/ea0239288-20f_vciglobal.htm,20-F,0.95,Board Diversity Matrix;Total Number of Directors;Did Not Disclose Demographic Background,"nagement protocols, demonstrating her adeptness in managing complex financial services environments. Board Diversity The table below provides certain information regarding the diversity of our board of directors as of the date of this annual report. Board Diversity Matrix Country of Principal Executive Offices: Malaysia Foreign Private Issuer Yes Disclosure Prohibited under Home Country Law No Total Number of Directors 8 Non- Did Not Disclose Female Male Binary Gender Part I: Gender Identity Directors 3 5 0 0 Part II: Demographic Background Underrepresented Individual in Home Country Jurisdiction 0 LGBTQ+ 0 Did Not Disclose Demographic Background 0 Family Relationships Victor Hoo, our Chairman, and Karen Liew, our Executive Director, are spouses. Other than that, there are no family relationships among our directors or executive officers, as defined in Item 401 of Regulation S-K. B. Compensation Under British Virgin Islands law, we are not required to disclose compensation paid to our executive offices on an individual basis and we have not otherwise publicly disclosed this information elsewhere. Employment Agreements The Company ha",39,13,0
1873093,GDTC,CytoMed Therapeutics Ltd,,2023-04-14,2024-04-14,2024-04-22,0001493152-24-015594,not_continued_in_reviewed_filings,,,,,0.7,,,23,23,0
1938865,WAI,Top KingWin Ltd,,2023-04-18,2024-04-18,2023-05-16,0001213900-23-040532,continued_same_matrix,2025-04-17,0001213900-25-033010,https://www.sec.gov/Archives/edgar/data/1938865/000121390025033010/ea0235573-20f_topkingwin.htm,20-F,0.95,Board Diversity Matrix;Total Number of Directors;Did Not Disclose Gender;Did Not Disclose Demographic Background,"ed. Awards outstanding at the time of the Equity Incentive Plan’s termination may continue to be exercised in accordance with their terms and shall continue to be governed by and interpreted consistent with the terms of the Equity Incentive Plan. 77 Board Diversity Matrix Board Diversity Matrix (As of Dec 31, 2024) Country of Principal Executive Offices People’s Republic of China Foreign Private Issuer Yes Disclosure Prohibited Under Home Country Law No Total Number of Directors 5 Part I: Gender Identity Female Male Non-Binary Did Not Disclose Gender Directors 1 4 0 0 Part II: Demographic Background Underrepresented Individual in Home Country Jurisdiction 0 LGBTQ+ 0 Did Not Disclose Demographic Background 0 D. Employees As of the date of this Annual Report, we have a total of 85 full-time employees, of which 47 are in sales and marketing, 6 are in client services, 12 are in the finance department, and 20 are in general administration. We have standard employment, comprehensive confidentiality with our management and standard confidentiality and non-compete terms with all other employees. As required by laws and regulations in China,",21,7,0
1899658,WLGSF,"WANG & LEE GROUP, Inc.",,2023-04-20,2024-04-20,2024-01-19,https://www.wangnleegroup.com/_files/ugd/cda0ed_69638031a5b741be9767a91aa6b7b3f3.pdf,not_continued_in_reviewed_filings,,,,,0.7,,,17,17,0
1939780,UCAR,U Power Ltd,,2023-04-20,2024-04-20,2023-08-22,0001213900-23-069924,continued_same_matrix,2025-05-15,0001213900-25-044284,https://www.sec.gov/Archives/edgar/data/1939780/000121390025044284/ea0239478-20f_upower.htm,20-F,0.95,Board Diversity Matrix;Total Number of Directors;Did Not Disclose Gender;Did Not Disclose Demographic Background,"1989, respectively, and a Dipl. Eng. in Geophysics from the Institute de Physique du Globe in 1990. Board Diversity The table below provides certain information regarding the diversity of our board of directors as of the date of this annual report. Board Diversity Matrix Country of Principal Executive Offices: China Foreign Private Issuer Yes Disclosure Prohibited under Home Country Law No Total Number of Directors 5 Female Male Non- Binary Did Not Disclose Gender Part I: Gender Identity Directors 2 3 0 0 Part II: Demographic Background Underrepresented Individual in Home Country Jurisdiction 0 LGBTQ+ 0 Did Not Disclose Demographic Background 0 101 Family Relationships None of our directors or executive officers has a family relationship as defined in Item 401 of Regulation S-K. B. Compensation For the year ended December 31, 2024, we paid an aggregate of approximately RMB1.25 million in cash to our executive officers and directors and we did not pay any compensation to our non-executive directors. We have not set aside or accrued any amount to provide pension, retirement or other similar benefits to our directors and executive off",18,2,0
1947244,USGO,U.S. GoldMining Inc.,,2023-04-20,2024-04-20,2024-04-11,0001493152-24-014319,continued_other_narrative,2025-03-27,0001641172-25-000962,https://www.sec.gov/Archives/edgar/data/1947244/000164117225000962/form10-k.htm,10-K,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b","olders, or for appointment to fill any vacancy on the board; ● reviewing annually with the board of directors the current structure and composition of the board committees with regards to characteristics such as independence, knowledge, skills, experience and diversity to ensure compliance with applicable criteria of the rules and regulations of the SEC and the Nasdaq Capital Market; ● making recommendations on the frequency and structure of board meetings and monitoring the functioning of the committees of the board; and ● advising the board of directors periodically with regards to significant developments in the law and practice of corporate governance as well as our compliance with applicable laws and regulations, and making recommendations to the board on all matters of corporate governance and on any remedial action to be taken. Our board of directors and nominating and corporate governance committee will review our strategies to determine the composition of the board of directors and the appropriate candidates to be nominated for election as directors at annual general meetings. This review will take into account the desirability of maintaining a balance of skills, experience and background. In identifying new candidates for our board of directors, the nominating and corpor",6,6,0
1938186,JYD,Jayud Global Logistics Ltd,,2023-04-21,2024-04-21,2023-05-15,0001213900-23-039570,not_continued_in_reviewed_filings,,,,,0.7,,,23,23,0
1962918,,"ACELYRIN, Inc.",,2023-05-05,2024-05-05,2024-04-22,0001962918-24-000045,continued_other_narrative,2025-03-19,0001962918-25-000022,https://www.sec.gov/Archives/edgar/data/1962918/000196291825000022/slrn-20241231.htm,10-K,0.75,"\bdiversity\b.{0,220}\b(?:director|directors|nominee|nominees|board)\b","irector nomination in the context of the current composition of our Board, our operating requirements and the long-term interests of our stockholders. In conducting this assessment, the Board and the Nominating and Corporate Governance Committee will consider diversity, age, skills, and such other factors as each deems appropriate given the current needs of us and our Board to maintain a balance of knowledge, experience and capability. With regard to diversity, we are committed to seeking to attain diversity and balance among directors of race, gender, sexual orientation, geography, thought, viewpoints, backgrounds, skills, experience, and expertise. Accordingly, as part of the director search process, the Nominating and Corporate Governance Committee will endeavor to consider qualified candidates, including candidates who self identify their gender as female and candidates from underrepresented communities, in each case who meet the relevant business and search criteria. The Nominating and Corporate Governance Committee assesses the effectiveness of its diversity policy through its periodic evaluation of the composition of the full board of directors. In the case of incumbent directors whose terms of offic",4,4,0
1627282,CWD,CaliberCos Inc.,,2023-05-17,2024-05-17,2024-05-16,0001627282-24-000069,not_continued_in_reviewed_filings,,,,,0.7,,,11,11,0
1951067,CISS,C3is Inc.,,2023-06-12,2024-06-12,2024-06-14,https://c3is.pro/DataRoom/C3isBoardDiversityMatrix2024.pdf,not_continued_in_reviewed_filings,,,,,0.7,,,25,25,0
1687187,METC,"Ramaco Resources, Inc.",,2023-06-15,2024-06-15,2024-04-29,0001558370-24-006096,continued_other_narrative,2025-04-30,0001104659-25-041856,https://www.sec.gov/Archives/edgar/data/1687187/000110465925041856/tm253940d3_def14a.htm,DEF 14A,0.75,\bdiversity of (?:our|the) board\b,"rnal controls. ● Industry — Extensive knowledge and experience in the coal and steel industries. ● Diversity — The Board is committed to a policy of inclusiveness and diversity. The Nominating and Corporate Governance Committee and the Board also consider the diversity of the Board and believes that a diverse membership enhances the Board’s deliberations and promotes inclusiveness. Although the Board is willing to consider candidates recommended by our shareholders, it has not adopted a formal policy with regard to the consideration of any director candidates recommended by our shareholders. The Board believes that a formal policy is not necessary or appropriate because the current Board already has a diversity of business background and industry experience. Our Board will consider director candidates recommended by shareholders who are highly qualified in terms of business experience and both willing and expressly interested in serving on the Board. Shareholders recommending candidates for consideration should send their recommendations to us at our principal executive offices (Ramaco Resources, Inc., 250 West Mai",6,6,0
1962481,BOF,BranchOut Food Inc.,,2023-06-16,2024-06-16,,,continued_other_narrative,2025-11-14,0001493152-25-023449,https://www.sec.gov/Archives/edgar/data/1962481/000149315225023449/formdef14a.htm,DEF 14A,0.75,\bboard diversity\b,"idates for membership on the Board. In evaluating such recommendations, the Nominating and Corporate Governance Committee will address the membership criteria set forth above. Although our Board of Directors does not maintain a specific policy with respect to board diversity, our Board of Directors believes that it should be a diverse body, and our Nominating and Corporate Governance Committee considers a broad range of backgrounds and experiences. In making determinations regarding nominations of directors, our Nominating and Corporate Governance Committee may take into account the benefits of diverse viewpoints. After completing its review and evaluation of director candidates, our Nominating and Corporate Governance Committee recommends to our full Board of Directors the director nominees for selection. Code of Ethics and Insider Trading Policy We have adopted a written Code of Business Conduct and Ethics that applies to our directors, officers, and employees, including our Chief Executive Officer, Chief Financial Officer, and Chief Operational Officer or persons performing similar functions, in accordanc",3,3,0
1891856,GENK,"GEN Restaurant Group, Inc.",,2023-06-28,2024-06-28,,,not_continued_in_reviewed_filings,,,,,0.7,,,6,6,0
1823584,AENT,ALLIANCE ENTERTAINMENT HOLDING CORP,,2023-06-30,2024-06-30,2024-10-18,https://www.sec.gov/Archives/edgar/data/1823584/000149315224041476/formdef14a.htm,continued_other_narrative,2025-09-10,0001493152-25-012989,https://www.sec.gov/Archives/edgar/data/1823584/000149315225012989/form10-k.htm,10-K,0.75,"\b(?:director|directors|nominee|nominees|board)\b.{0,220}\bdiversity\b","o be used to identify director candidates, and will be directly responsible for approving the search firm’s fees and other retention terms. We have not formally established any specific, minimum qualifications that must be met or skills that are necessary for directors to possess. In general, in identifying and evaluating nominees for director, the board of directors will consider educational background, diversity of professional experience, knowledge of our business, integrity, professional reputation, independence, wisdom, and the ability to represent the best interests of our shareholders. Section 16(a) Beneficial Ownership Reporting Compliance Section 16(a) of the Exchange Act requires our officers, directors and persons who beneficially own more than ten percent of our common stock to file reports of ownership and changes in ownership with the SEC. These reporting persons are also required to furnish us with copies of all Section 16(a) forms they file. Based solely upon a review of such forms, we believe that during the fiscal year ended June 30, 2025, there have been no delinquent filers. Code of Ethics We have adopted a Code of Ethics that applies to our directors, officers, and employees, including our principal executive officer, principa",2,2,0
1765850,AURE,Aurelion Inc.,,2023-07-06,2024-07-06,2024-07-09,https://ir.aurelion.com/download/PWM+-+board+diversity+matrix+disclosure.pdf,not_continued_in_reviewed_filings,,,,,0.7,,,40,40,0
1946563,SXTP,"60 DEGREES PHARMACEUTICALS, INC.",,2023-07-12,2024-07-12,2024-05-30,0001213900-24-047861,continued_same_matrix,2025-03-27,0001013762-25-003343,https://www.sec.gov/Archives/edgar/data/1946563/000101376225003343/ea0232429-10k_60degrees.htm,10-K,0.95,Board Diversity Matrix;Total Number of Directors;Did Not Disclose Gender;Did Not Disclose Demographic Background,"high degree of responsibility or are, or have been, leaders in the companies or institutions with which they are, or were, affiliated, but may seek other members with different backgrounds, based upon the contributions they can make to our Company. BOARD DIVERSITY MATRIX As of December 31, 2024 As of December 31, 2023 Total Number of Directors: 5 5 Part I: Gender Identity Female Male Non- Binary Did Not Disclose Gender Female Male Non- Binary Did Not Disclose Directors 1 4 - - 1 4 - - Part II: Demographic Background African American or Black - - - - - - - - Alaskan Native or American Indian - - - - - - - - Asian 1 - - - 1 - - - Hispanic or Latino - - - - - - - - Native Hawaiian or Pacific Islander - - - - - - - - White - 3 - - - 3 - - Two or More Races or Ethnicities - 1 - - - 1 - - LGBTQ+ - - - - - - - - Did Not Disclose Demographic Background - - - - - - - - Insider Trading Policy We adopted an insider trading policy that governs the purchase, sale, and/or other transactions of our securities by our directors, officers, employees and other covered persons. A copy of our insider trading policy is filed as Exhibit 19.1 to this Annu",5,1,0
