bucket,confidence,cik,ticker,legal_name,nasdaq_listing_date,initial_matrix_due_date,due_plus_30_grace,initial_matrix_status,initial_matrix_publication_date,initial_matrix_source,current_review_status,current_evidence_url,current_evidence_type,current_evidence_excerpt,committed_current_sec_status,committed_current_sec_found_date,committed_current_sec_found_url,committed_wayback_status,committed_wayback_found_date,committed_wayback_found_url,committed_fts_status,review_reason,review_notes
released_in_required_window,high,1861737,HSAI,Hesai Group,2023-02-09,2024-02-09,2024-03-10,published_on_time,2023-04-20,0001104659-23-047439,,0001104659-23-047439,,0001104659-23-047439,,,,,,,,Published matrix date is on/before due+30 grace.,
no_release_found_after_checks,medium,1865127,,"Lucy Scientific Discovery, Inc.",2023-02-09,2024-02-09,2024-03-10,not_located,,,searched_no_substantive_matrix,,No substantive matrix located,"No Board Diversity Matrix / Total Number of Directors / Nasdaq Rule 5606 terms found in 2023 10-K, 2024-02-13 10-Q, adjacent Feb-Mar 2024 8-Ks, or Wayback captures of issuer IR/governance pages around due date.",not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.","Checked SEC inventory around 2024-02-09 due date: 2023-10-13 10-K, 2024-02-13 10-Q, 2024-02-23 8-K, 2024-02-27 8-K, 2024-03-12 8-K; no matrix terms. Live IR domain is repurposed/unrelated. Wayback captures of ir.lucyscientific.com homepage and governance/committee pages in Jan-Apr 2024 showed governance links but no matrix."
released_in_required_window,high,1922641,ENLT,Enlight Renewable Energy Ltd.,2023-02-10,2024-02-10,2024-03-11,published_on_time,2023-03-30,0001178913-23-001223,,0001178913-23-001223,,0001178913-23-001223,,,,,,,,Published matrix date is on/before due+30 grace.,
released_after_required_window,high,1933414,MLYS,"Mineralys Therapeutics, Inc.",2023-02-10,2024-02-10,2024-03-11,published_late,2024-04-09,https://www.sec.gov/Archives/edgar/data/1933414/000193341424000009/mlys-proxystatementx202404.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1933414/000193341424000009/mlys-proxystatementx202404.htm,SEC DEF 14A,"Board Diversity Matrix as of March 15, 2024; Total Number of Directors 8; Directors Female 1, Male 7; Asian Female 1; White Female 1, Male 6.",found_current_sec_matrix,2026-04-08,https://www.sec.gov/Archives/edgar/data/1933414/000193341426000069/mlys-20260408.htm,not_found,,,not_found,Published matrix date is after due+30 grace.,"SEC search/browser confirmed matrix in 2024 DEF 14A filed 2024-04-09. Due 2024-02-10, beyond due+30, so late. 2024 10-K checked separately without matrix; 2025 DEF 14A later also has matrix."
released_after_required_window,high,1829247,BFRG,"BullFrog AI Holdings, Inc.",2023-02-14,2024-02-14,2024-03-15,published_late,2024-03-29,https://www.sec.gov/Archives/edgar/data/1829247/000149315224011964/form10-k.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1829247/000149315224011964/form10-k.htm,SEC 10-K,"Board Diversity Matrix; Total Number of Directors 4; Directors Female 0, Male 4, Non-Binary 0, Did Not Disclose Gender 0.",found_current_sec_matrix,2025-03-14,https://www.sec.gov/Archives/edgar/data/1829247/000149315225010367/form10-k.htm,not_found,,,not_found,Published matrix date is after due+30 grace.,"SEC search/browser confirmed matrix in 2024 10-K filed 2024-03-29. Due 2024-02-14, beyond due+30, so late. 2023 10-K had no matrix; 2024 DEF 14A contains a later matrix."
released_after_required_window,high,1895618,GXAI,GAXOS.AI INC.,2023-02-15,2024-02-15,2024-03-16,published_late,2024-03-27,https://www.sec.gov/Archives/edgar/data/1895618/000121390024026681/ea0202356-10k_gaxosai.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1895618/000121390024026681/ea0202356-10k_gaxosai.htm,SEC 10-K,"Board Diversity Matrix as of March 27, 2024; Total Number of Directors 4; Directors Male 4; White Male 4.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"SEC search/browser confirmed matrix in 2024 10-K filed 2024-03-27. Due 2024-02-15, beyond due+30, so late. January 2024 proxy checked without matrix; November 2024 proxy contains a later clearer matrix."
no_release_found_after_checks,medium,1611282,,"PishPosh, Inc.",2023-03-07,2024-03-07,2024-04-06,not_located,,,searched_no_substantive_matrix,,No substantive matrix located,No Board Diversity Matrix / Diversity Matrix / Nasdaq Rule 5606 / Total Number of Directors terms found in SEC 2023-2025 annual/quarterly/registration filings or issuer/Wayback homepage checks.,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.",Checked SEC filings including 2023 and 2024 10-Ks and 2024 10-Qs/S-1 amendments; no matrix. Current and Wayback pishposhbaby.com pages show retail/investor-relations footer but no substantive matrix.
released_in_required_window,high,1935172,AIXI,Xiao-I Corp,2023-03-09,2024-03-09,2024-04-08,published_on_time,2023-04-28,0001213900-23-033683,,0001213900-23-033683,,0001213900-23-033683,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1854572,IZM,ICZOOM Group Inc.,2023-03-15,2024-03-15,2024-04-14,published_on_time,2023-10-31,0001213900-23-081728,,0001213900-23-081728,,0001213900-23-081728,,,,,,,,Published matrix date is on/before due+30 grace.,
released_after_required_window,high,1938046,MGRX,"MANGOCEUTICALS, INC.",2023-03-21,2024-03-21,2024-04-20,published_late,2024-05-16,https://www.sec.gov/Archives/edgar/data/1938046/000149315224020141/formdef14a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1938046/000149315224020141/formdef14a.htm,SEC DEF 14A,"Board Diversity Matrix as of May 16, 2024; Total Number of Directors 4; Directors Female 1, Male 3; Asian Male 1; Hispanic or Latinx Male 1; White Female 1, Male 1.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"SEC search/browser confirmed matrix in 2024 DEF 14A filed 2024-05-16. Due 2024-03-21, beyond due+30, so late."
released_in_required_window,high,1944902,OMH,Ohmyhome Ltd,2023-03-21,2024-03-21,2024-04-20,published_on_time,2023-04-27,0001493152-23-013845,,0001493152-23-013845,,0001493152-23-013845,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1914805,BANL,CBL International Ltd,2023-03-23,2024-03-23,2024-04-22,published_on_time,2024-04-18,0001493152-24-015142,,0001493152-24-015142,,0001493152-24-015142,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1329606,CETY,"Clean Energy Technologies, Inc.",2023-03-24,2024-03-24,2024-04-23,published_on_time,2024-04-17,0001493152-24-014897,,0001493152-24-014897,,0001493152-24-014897,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1837821,ZJYL,Jin Medical International Ltd.,2023-03-28,2024-03-28,2024-04-27,published_on_time,2024-04-26,0001213900-24-036700,,0001213900-24-036700,,0001213900-24-036700,,,,,,,,Published matrix date is on/before due+30 grace.,
no_release_found_after_checks,medium,1875496,,"YanGuFang International Group Co., Ltd",2023-03-28,2024-03-28,2024-04-27,not_located,,,searched_no_substantive_matrix,,No substantive matrix located,No Board Diversity Matrix / Diversity Matrix / Nasdaq Rule 5606 terms found in SEC 2023-2024 6-K/20-F-related filings or issuer/Wayback homepage check.,not_found_in_current_sec_filings,,,no_company_url,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.","Checked SEC inventory: 2024 25-NSE delisting notice, Jan 2024 6-Ks, 2023 6-Ks, F-1/prospectus history; no matrix. Wayback January 2024 yangufang.com capture is a JavaScript shell without substantive matrix text. Web search did not locate primary matrix evidence."
released_in_required_window,high,1855557,HLP,Hongli Group Inc.,2023-03-29,2024-03-29,2024-04-28,published_on_time,2023-05-16,0001213900-23-040060,,0001213900-23-040060,,0001213900-23-040060,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1825349,CHSN,Chanson International Holding,2023-03-30,2024-03-30,2024-04-29,published_on_time,2023-05-01,0001213900-23-034610,,0001213900-23-034610,,0001213900-23-034610,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1742341,HKIT,HiTek Global Inc.,2023-03-31,2024-03-31,2024-04-30,published_on_time,2023-04-27,0001213900-23-032977,,0001213900-23-032977,,0001213900-23-032977,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1863218,SFWL,SHENGFENG DEVELOPMENT Ltd,2023-03-31,2024-03-31,2024-04-30,published_on_time,2023-05-01,0001213900-23-034752,,0001213900-23-034752,,0001213900-23-034752,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1946216,,"SYLA Technologies Co., Ltd.",2023-03-31,2024-03-31,2024-04-30,published_on_time,2023-04-18,0001493152-23-012779,,0001493152-23-012779,,0001493152-23-012779,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1903995,MGIH,Millennium Group International Holdings Ltd,2023-04-04,2024-04-04,2024-05-04,published_on_time,2023-10-30,0001213900-23-081558,,0001213900-23-081558,,0001213900-23-081558,,,,,,,,Published matrix date is on/before due+30 grace.,
released_after_required_window,high,1948455,ISPR,Ispire Technology Inc.,2023-04-04,2024-04-04,2024-05-04,published_late,2024-05-07,https://www.sec.gov/Archives/edgar/data/1948455/000121390024040264/ea0205362-01.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1948455/000121390024040264/ea0205362-01.htm,SEC DEF 14A,"Board Diversity Matrix; Directors (5 total): Male 4, Female 1; Asian Male 1, Female 1; White Male 3.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"SEC search/browser confirmed matrix in 2024 DEF 14A filed 2024-05-07. Due 2024-04-04, beyond due+30, so late. Later 2024 10-K and 2025 filings checked without earlier matrix."
released_after_required_window,high,1930179,ARBB,ARB IOT Group Ltd,2023-04-05,2024-04-05,2024-05-05,published_late,2024-05-16,https://www.arbiotgroup.com/board-diversity-matrix,found_late_issuer_site_browser_confirmed,https://www.arbiotgroup.com/board-diversity-matrix,Issuer website board diversity matrix,"Board Diversity Matrix as of May 16, 2024; Foreign Private Issuer Yes; Total Number of Directors 5; Directors Female 2, Male 3; Underrepresented Individual 0; LGBTQ+ 0.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"Issuer website/current page and web search confirmed board diversity matrix; Wayback has capture on 2024-05-19. SEC 2023-2025 20-F/6-K scan did not find matrix. Due 2024-04-05, beyond due+30, so late."
released_in_required_window,high,1928340,GDHG,GOLDEN HEAVEN GROUP HOLDINGS LTD.,2023-04-12,2024-04-12,2024-05-12,published_on_time,2024-02-15,0001213900-24-014627,,0001213900-24-014627,,0001213900-24-014627,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1930510,VCIG,VCI Global Ltd,2023-04-13,2024-04-13,2024-05-13,published_on_time,2023-05-15,0001575872-23-000741,,0001575872-23-000741,,0001575872-23-000741,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1873093,GDTC,CytoMed Therapeutics Ltd,2023-04-14,2024-04-14,2024-05-14,published_on_time,2024-04-22,0001493152-24-015594,,0001493152-24-015594,,0001493152-24-015594,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1938865,WAI,Top KingWin Ltd,2023-04-18,2024-04-18,2024-05-18,published_on_time,2023-05-16,0001213900-23-040532,,0001213900-23-040532,,0001213900-23-040532,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1899658,WLGSF,"WANG & LEE GROUP, Inc.",2023-04-20,2024-04-20,2024-05-20,published_on_time,2024-01-19,https://www.wangnleegroup.com/_files/ugd/cda0ed_69638031a5b741be9767a91aa6b7b3f3.pdf,found_on_time_issuer_pdf_browser_confirmed,https://www.wangnleegroup.com/_files/ugd/cda0ed_69638031a5b741be9767a91aa6b7b3f3.pdf,Issuer website PDF board diversity matrix,"Board Diversity Matrix for WANG & LEE GROUP, Inc. as of 1/19/2024; Total Number of Directors 5; Directors Female 1, Male 4; Asian 3; White 1; Did Not Disclose Demographic Background 1.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"Issuer corporate governance page links 2024 Board Diversity Matrix PDF. PDF text extracted locally. SEC 2024/2025 20-F only had generic director-count language, not matrix. Due 2024-04-20, matrix date 2024-01-19 is on time."
released_in_required_window,high,1939780,UCAR,U Power Ltd,2023-04-20,2024-04-20,2024-05-20,published_on_time,2023-08-22,0001213900-23-069924,,0001213900-23-069924,,0001213900-23-069924,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1947244,USGO,U.S. GoldMining Inc.,2023-04-20,2024-04-20,2024-05-20,published_on_time,2024-04-11,0001493152-24-014319,,0001493152-24-014319,,0001493152-24-014319,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1938186,JYD,Jayud Global Logistics Ltd,2023-04-21,2024-04-21,2024-05-21,published_on_time,2023-05-15,0001213900-23-039570,,0001213900-23-039570,,0001213900-23-039570,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1962918,,"ACELYRIN, Inc.",2023-05-05,2024-05-05,2024-06-04,published_on_time,2024-04-22,0001962918-24-000045,,0001962918-24-000045,,0001962918-24-000045,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1627282,CWD,CaliberCos Inc.,2023-05-17,2024-05-17,2024-06-16,published_on_time,2024-05-16,0001627282-24-000069,,0001627282-24-000069,,0001627282-24-000069,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1951067,CISS,C3is Inc.,2023-06-12,2024-06-12,2024-07-12,published_on_time,2024-06-14,https://c3is.pro/DataRoom/C3isBoardDiversityMatrix2024.pdf,found_on_time_issuer_pdf_browser_confirmed,https://c3is.pro/DataRoom/C3isBoardDiversityMatrix2024.pdf,Issuer website PDF board diversity matrix,"Board Diversity Matrix as of June 14, 2024; Greece; Foreign Private Issuer Yes; Total Number of Directors 4; Directors Male 4.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"Issuer PDF found by web search and form fields extracted locally. Due 2024-06-12; within due+30 grace, so on time."
released_in_required_window,high,1687187,METC,"Ramaco Resources, Inc.",2023-06-15,2024-06-15,2024-07-15,published_on_time,2024-04-29,0001558370-24-006096,,0001558370-24-006096,,0001558370-24-006096,,,,,,,,Published matrix date is on/before due+30 grace.,
no_release_found_after_checks,medium,1962481,BOF,BranchOut Food Inc.,2023-06-16,2024-06-16,2024-07-16,not_located,,,searched_no_substantive_matrix,,No substantive matrix located,"No primary Board Diversity Matrix located in SEC sweep, issuer/web search, or search results; secondary Out Leadership row reports no disclosed dimensions.",not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.",SEC sweep scanned 53 relevant filings with no strong matrix terms. Web search did not locate primary BranchOut Food matrix evidence.
partial_or_unretrieved_primary_evidence,low,1891856,GENK,"GEN Restaurant Group, Inc.",2023-06-28,2024-06-28,2024-07-28,not_located,,,candidate_file_unretrieved,https://investor.genkoreanbbq.com/static-files/b9bf5295-ea6a-4ff4-84e7-5cc703509eb8,"Issuer static Board Diversity Matrix file link, not extracted","Issuer governance page includes a Board Diversity Matrix link to a static file, but direct shell download hung and browser PDF screenshot timed out; matrix values were not extracted.",not_found_in_current_sec_filings,,,not_found,,,not_found,"Primary matrix candidate/link found, but file could not be retrieved or values not extracted.",SEC sweep had no matrix. Browser confirmed issuer governance page and Board Diversity Matrix static-file link. Left as candidate_file_unretrieved pending a retrievable copy or manual browser/PDF extraction.
released_after_required_window,high,1823584,AENT,ALLIANCE ENTERTAINMENT HOLDING CORP,2023-06-30,2024-06-30,2024-07-30,published_late,2024-10-18,https://www.sec.gov/Archives/edgar/data/1823584/000149315224041476/formdef14a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1823584/000149315224041476/formdef14a.htm,SEC DEF 14A,"Board Diversity Matrix as of September 23, 2024; Total Number of Directors 6; Directors Female 1, Male 5; White Female 1, Male 5.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"SEC sweep confirmed matrix in 2024 DEF 14A filed 2024-10-18. Due 2024-06-30, beyond due+30, so late."
released_in_required_window,high,1765850,AURE,Aurelion Inc.,2023-07-06,2024-07-06,2024-08-05,published_on_time,2024-07-09,https://ir.aurelion.com/download/PWM+-+board+diversity+matrix+disclosure.pdf,found_on_time_issuer_pdf_browser_confirmed,https://ir.aurelion.com/download/PWM+-+board+diversity+matrix+disclosure.pdf,Issuer website PDF board diversity matrix,"Board Diversity Matrix as of July 9, 2024; Hong Kong; Foreign Private Issuer Yes; Total Number of Directors 5; Directors Female 0, Male 5.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"Issuer page linked old Prestige Wealth host; equivalent PDF retrieved from current ir.aurelion.com host and extracted. Due 2024-07-06; within due+30 grace, so on time."
released_in_required_window,high,1946563,SXTP,"60 DEGREES PHARMACEUTICALS, INC.",2023-07-12,2024-07-12,2024-08-11,published_on_time,2024-05-30,0001213900-24-047861,,0001213900-24-047861,,0001213900-24-047861,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1400118,SGMT,Sagimet Biosciences Inc.,2023-07-14,2024-07-14,2024-08-13,published_on_time,2024-04-18,0001104659-24-048534,,0001104659-24-048534,,0001104659-24-048534,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1974640,APGE,"Apogee Therapeutics, Inc.",2023-07-14,2024-07-14,2024-08-13,published_on_time,2024-04-24,0001104659-24-051224,,0001104659-24-051224,,0001104659-24-051224,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1907085,ODD,Oddity Tech Ltd,2023-07-19,2024-07-19,2024-08-18,published_on_time,2024-03-06,0001104659-24-031179,,0001104659-24-031179,,0001104659-24-031179,,,,,,,,Published matrix date is on/before due+30 grace.,
released_after_required_window,high,1737523,BGLC,BioNexus Gene Lab Corp,2023-07-21,2024-07-21,2024-08-20,published_late,2024-09-16,https://www.sec.gov/Archives/edgar/data/1737523/000147793224005760/bglc_def14a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1737523/000147793224005760/bglc_def14a.htm,SEC DEF 14A,"Board Diversity Matrix as of September 4, 2024; Total Number of Directors 5; Directors Female 0, Male 5; Asian (other than South Asian) Male 5.",found_current_sec_matrix,2025-12-03,https://www.sec.gov/Archives/edgar/data/1737523/000147793225008757/bglc_def14a.htm,not_found,,,not_found,Published matrix date is after due+30 grace.,"SEC sweep confirmed matrix in 2024 DEF 14A filed 2024-09-16. Due 2024-07-21, beyond due+30, so late. Later 2025 proxy also contains matrix but not earliest located."
released_in_required_window,high,1764974,,Turnstone Biologics Corp.,2023-07-21,2024-07-21,2024-08-20,published_on_time,2024-04-22,0000950170-24-046454,,0000950170-24-046454,,0000950170-24-046454,,,,,,,,Published matrix date is on/before due+30 grace.,
released_after_required_window,high,1805526,DFDV,DeFi Development Corp.,2023-07-25,2024-07-25,2024-08-24,published_late,2024-11-04,https://www.sec.gov/Archives/edgar/data/1805526/000157587224001119/cm498_def14a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1805526/000157587224001119/cm498_def14a.htm,SEC DEF 14A,"Board Diversity Matrix as of October 31, 2024; Total Number of Directors 5; Directors Male 5; Hispanic or Latinx Male 2; White Male 3.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"SEC sweep confirmed matrix in 2024 DEF 14A filed 2024-11-04. Due 2024-07-25, beyond due+30, so late."
released_in_required_window,high,1944399,PDC,Perpetuals.com Ltd,2023-07-25,2024-07-25,2024-08-24,published_on_time,2023-09-15,0001213900-23-077074,,0001213900-23-077074,,0001213900-23-077074,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1934642,MDBH,"MDB Capital Holdings, LLC",2023-07-26,2024-07-26,2024-08-25,published_on_time,2024-03-29,0001493152-24-012008,,0001493152-24-012008,,0001493152-24-012008,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1916241,PRZO,ParaZero Technologies Ltd.,2023-07-27,2024-07-27,2024-08-26,published_on_time,2024-03-21,0001213900-24-024822,,0001213900-24-024822,,0001213900-24-024822,,,,,,,,Published matrix date is on/before due+30 grace.,
released_after_required_window,high,1911545,GITS,"Global Interactive Technologies, Inc.",2023-08-01,2024-08-01,2024-08-31,published_late,2024-12-02,https://www.sec.gov/Archives/edgar/data/1911545/000121390024104199/ea0223068-01.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1911545/000121390024104199/ea0223068-01.htm,SEC DEF 14A,"Board Diversity Matrix as of November 7, 2024; Total Number of Directors 4; Directors Male 4; White Male 3; Asian Male 1.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"SEC sweep confirmed matrix in 2024 DEF 14A filed 2024-12-02. Due 2024-08-01, beyond due+30, so late."
released_in_required_window,high,1951667,CTNT,CHEETAH NET SUPPLY CHAIN SERVICE INC.,2023-08-01,2024-08-01,2024-08-31,published_on_time,2024-04-23,0001104659-24-050619,,0001104659-24-050619,,0001104659-24-050619,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1962845,,"PIXIE DUST TECHNOLOGIES, INC.",2023-08-01,2024-08-01,2024-08-31,published_on_time,2023-11-16,0001193125-23-278289,,0001193125-23-278289,,0001193125-23-278289,,,,,,,,Published matrix date is on/before due+30 grace.,
no_release_found_after_checks,medium,1904286,MIRA,"MIRA PHARMACEUTICALS, INC.",2023-08-03,2024-08-03,2024-09-02,not_located,,,searched_no_substantive_matrix,,No substantive matrix located,No primary Board Diversity Matrix located in SEC sweep or web search; secondary Out Leadership row reports no disclosed dimensions.,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.",SEC sweep scanned 82 relevant filings with no strong matrix terms. Web search did not locate primary MIRA Pharmaceuticals matrix evidence.
released_after_required_window,high,1928581,GMEX,GMEX Robotics Corp,2023-08-08,2024-08-08,2024-09-07,published_late,2024-11-15,https://www.sec.gov/Archives/edgar/data/1928581/000149315224046303/form20-f.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1928581/000149315224046303/form20-f.htm,SEC 20-F,"Board Diversity Matrix in annual report; Foreign Private Issuer Yes; Total Number of Directors 5; Directors Female 2, Male 3; Underrepresented Individual in Home Country Jurisdiction 3.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"SEC sweep confirmed matrix in 2024 20-F filed 2024-11-15. Due 2024-08-08, beyond due+30, so late."
released_in_required_window,high,1843165,YHC,LQR House Inc.,2023-08-10,2024-08-10,2024-09-09,published_on_time,2024-08-10,https://invest.lqrhouse.com/board-diversity-matrix/,found_on_time_issuer_site_browser_confirmed,https://invest.lqrhouse.com/board-diversity-matrix/,Issuer website board diversity matrix,"Board Diversity Matrix as of August 10, 2024; Total Number of Directors 6; Directors Female 1, Male 5; White Female 1, Male 5.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,Issuer website matrix page found by web search and fetched directly. Due 2024-08-10; on time.
released_in_required_window,high,1956744,TRON,Tron Inc.,2023-08-15,2024-08-15,2024-09-14,published_on_time,2024-04-01,0001493152-24-012449,,0001493152-24-012449,,0001493152-24-012449,,,,,,,,Published matrix date is on/before due+30 grace.,
partial_or_unretrieved_primary_evidence,low,1935418,FMST,Foremost Clean Energy Ltd.,2023-08-23,2024-08-23,2024-09-22,not_located,,,candidate_file_unretrieved,https://www.foremostcleanenergy.com/images/pdf/Governance_Documents/2023/Foremost_Lithium_-_Initial_Board_Diversity_Matrix_Dec._21_2023.pdf,Primary PDF candidate blocked by site,"Search result exposed primary Foremost Clean Energy PDF titled Initial Board Diversity Matrix dated Dec. 21, 2023, but direct fetch returned a 403/HTML block rather than the PDF.",not_found_in_current_sec_filings,,,not_found,,,not_found,"Primary matrix candidate/link found, but file could not be retrieved or values not extracted.","SEC sweep had no matrix. Web search found primary PDF candidate with matrix snippet, but the site blocked direct retrieval even with browser-like headers. Marked candidate_file_unretrieved rather than adding unverified extracted counts."
released_in_required_window,high,1939365,IVPR,"INSPIRE VETERINARY PARTNERS, INC.",2023-08-30,2024-08-30,2024-09-29,published_on_time,2024-04-08,0001213900-24-031220,,0001213900-24-031220,,0001213900-24-031220,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1959224,AXG,"Solowin Holdings, Ltd.",2023-09-07,2024-09-07,2024-10-07,published_on_time,2024-07-26,0001013762-24-001683,,0001013762-24-001683,,0001013762-24-001683,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1948294,NWGL,CL Workshop Group Ltd,2023-09-12,2024-09-12,2024-10-12,published_on_time,2024-04-25,0001493152-24-015976,,0001493152-24-015976,,0001493152-24-015976,,,,,,,,Published matrix date is on/before due+30 grace.,
released_but_window_not_guaranteed,medium,1948697,SPPL,SIMPPLE LTD.,2023-09-13,2024-09-13,2024-10-13,published_late,2026-06-22,https://investor.simpple.ai/governance/board-diversity-matrix,found_late_issuer_site_browser_confirmed,https://investor.simpple.ai/governance/board-diversity-matrix,Issuer website board diversity matrix,"Current issuer page captured 2026-06-22 displays Board Diversity Matrix; Directors 5; demographic background Asian 4, White 1; page has no visible publication/as-of date or explicit total-number label in extracted text.",not_found_in_current_sec_filings,,,not_found,,,not_found,"Current issuer page has matrix values, but no visible as-of/publication date; capture date used conservatively.","SEC sweep found no matrix; current issuer governance page found in Browser. Because no as-of/publication date is visible, recorded conservatively with capture date, which classifies late."
released_in_required_window,high,1973239,ARM,ARM HOLDINGS PLC /UK,2023-09-14,2024-09-14,2024-10-14,published_on_time,2024-05-29,0001973239-24-000012,,0001973239-24-000012,,0001973239-24-000012,,,,,,,,Published matrix date is on/before due+30 grace.,
no_release_found_after_checks,medium,1825367,,"RayzeBio, Inc.",2023-09-15,2024-09-15,2024-10-15,not_located,,,searched_no_substantive_matrix,,No substantive matrix located,No primary Board Diversity Matrix located in SEC sweep or web search.,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.",SEC sweep scanned 6 relevant RayzeBio filings with no strong matrix terms. Web search results were unrelated to RayzeBio primary disclosure.
released_in_required_window,high,1885522,NMRA,"Neumora Therapeutics, Inc.",2023-09-15,2024-09-15,2024-10-15,published_on_time,2024-04-25,0000950170-24-048287,,0000950170-24-048287,,0000950170-24-048287,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1579091,CART,Maplebear Inc.,2023-09-19,2024-09-19,2024-10-19,published_on_time,2024-04-17,0001579091-24-000044,,0001579091-24-000044,,0001579091-24-000044,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1949478,DTCKF,DAVIS COMMODITIES Ltd,2023-09-19,2024-09-19,2024-10-19,published_on_time,2024-05-15,0001683168-24-003504,,0001683168-24-003504,,0001683168-24-003504,,,,,,,,Published matrix date is on/before due+30 grace.,
