cik,ticker,legal_name,continuation_group,continuation_status,continuation_date,continuation_source,issuer_type,sec_entity_type,sec_filer_category,company_type,sic,sic_description,market_tier,exchange,current_tickers,current_exchanges,state_of_incorporation,fiscal_year_end,phone,business_address,headquarters_city,headquarters_state_or_country,headquarters_country,employee_count,employee_count_as_of,company_size_bucket,size_basis,business_summary_excerpt,business_summary_matched_heading,employee_count_excerpt,profile_source_form,profile_source_filing_date,profile_source_accession,profile_source_url,profile_metadata_source,initial_matrix_due_date,initial_matrix_publication_date,initial_matrix_source,profile_completeness_flags,nasdaq_listing_date,initial_form_type,initial_source_type,post_vacatur_candidate_filings,reviewed_post_vacatur_filings,fetch_failed_filings,continued,initial_publication_lag_days,days_before_due,listing_year,due_year,filer_category_simplified,is_egc,is_smaller_reporting,is_large_accelerated,is_accelerated_any,sic_division,industry_theme,hq_group,is_actual_us_state_hq,geo_scope,hq_state_for_analysis,hq_city_state_for_analysis,market_tier_clean,employee_missing,employee_count_filled,log_employee_count,current_ticker_available,model_feature_count
1865494,IOBTQ,"IO Biotech, Inc.",continued,continued_other_narrative,2025-03-31,0000950170-25-047744,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,2834,Pharmaceutical Preparations,,Nasdaq,IOBTQ,OTC,DE,1231.0,4570702980,"OLE MAALOES VEH 3, COPENHAGEN, Denmark, 2200",COPENHAGEN,Denmark,,80.0,"December 31, 2024",small (50-249 employees),employee_count_from_sec_filing,"Our business is subject to numerous material and other risks and uncertainties that you should be aware of in evaluating our business. These risks include, but are not limited to, the following: • We have a limited operating history, have incurred net losses since our inception, and anticipate that we will continue to incur significant losses for the foreseeable future. We may never generate any revenue or become profitable or, if we achieve profitability, may not be able to sustain it. • All of our product candidates are in clinical development or in preclinical development. If we are unable to advance our product candidates through clinical development, obtain regulatory approval and ultimately commercialize our product candidates, or experience significant delays in doing so, our business will be materially harmed.",\bOur\s+Business\b,"Employees and Human Capital Resources As of December 31, 2024, we had 80 full-time employees, 29 of whom have Ph.",10-K,2025-03-31,0000950170-25-047744,https://www.sec.gov/Archives/edgar/data/1865494/000095017025047744/iobt-20241231.htm,SEC submissions API cache,2022-11-05,2022-04-14,0001193125-22-105529,,2021-11-05,DEF 14A,edgar_filing,3,3,0,1,160,205,2021,2022,"not stated, egc",1,0,0,0,Manufacturing,Life sciences / medical,US,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Unknown market tier,0,80.0,4.394449154672439,1,50
1625278,NRDS,"NERDWALLET, INC.",continued,continued_same_matrix,2025-04-14,0001625278-25-000056,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,7374,Services-Computer Processing & Data Preparation,Global Market,Nasdaq,NRDS,Nasdaq,DE,1231.0,415-549-8913,"19 S. B STREET, SUITE 9, SAN MATEO, CA, 94401",SAN MATEO,CA,,,,,sec_filer_category_only,". Overview NerdWallet provides trustworthy financial guidance to consumers and small and mid-sized businesses (SMBs). Our mission is to provide clarity for all of life’s financial decisions. Our vision is a world where everyone makes financial decisions with confidence. At NerdWallet, we empower consumers—both individuals and SMBs—to make smarter financial decisions with confidence via our digital platform. Technology has changed the way consumers manage their financial lives, making them more comfortable with comparing and shopping for financial products online. This change has accelerated with the dramatic growth in companies offering innovative financial products.",\bItem\s+1\.\s+Business\b,,10-K,2025-02-19,0001625278-25-000019,https://www.sec.gov/Archives/edgar/data/1625278/000162527825000019/nrds-20241231.htm,SEC submissions API cache,2022-11-04,2022-04-14,0001193125-22-104971,missing_employee_count,2021-11-04,DEF 14A,edgar_filing,6,2,0,1,161,204,2021,2022,"not stated, egc",1,0,0,0,Services,Technology,US,1,Actual US state HQ,CA,"San Mateo, CA",Global Market,1,113.0,4.736198448394496,1,50
1689375,TRDA,"Entrada Therapeutics, Inc.",not_continued,not_continued_in_reviewed_filings,,,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,2834,Pharmaceutical Preparations,Global Market,Nasdaq,TRDA,Nasdaq,DE,1231.0,857-305-1825,"ONE DESIGN CENTER PLACE, SUITE 17-500, BOSTON, MA, 02210",BOSTON,MA,,152.0,"February 19, 2026",small (50-249 employees),employee_count_from_sec_filing,"Overview We are a clinical-stage biopharmaceutical company aiming to transform the lives of patients by e stablishing a new class of medicines that engage intracellular targets that have long been considered inaccessible . Through proprietary, versatile and modular approaches, we are advancing a robust development portfolio of genetic medicines for the potential treatment of neuromuscular and inherited retinal diseases, among others. In 2026, we expect to progress our ENTR-601-44 and ENTR-601-45 clinical trials, an EU filing for the ENTR-601-50 clinical trial, and regulatory submissions for ENTR-601-51. In addition, our VX-670 partnership with Vertex Pharmaceuticals Incorporated (“Vertex”) continues to progress, with dosing completion anticipated in mid-2026.",\bItem\s+1\.\s+Business\b,"44 Human Capital Resources As of February 19, 2026, we had 152 full-time employees, including a total of 64 employees with doctoral degrees or above.",10-K,2026-02-26,0001689375-26-000011,https://www.sec.gov/Archives/edgar/data/1689375/000168937526000011/trda-20251231.htm,SEC submissions API cache,2022-10-29,2022-04-19,0001104659-22-047338,,2021-10-29,DEF 14A,edgar_filing,8,8,0,0,172,193,2021,2022,"not stated, egc",1,0,0,0,Manufacturing,Life sciences / medical,US,1,Actual US state HQ,MA,"Boston, MA",Global Market,0,152.0,5.030437921392435,1,50
1868726,OLPX,"OLAPLEX HOLDINGS, INC.",continued,continued_same_matrix,2025-04-23,0001868726-25-000048,domestic,operating,Accelerated filer,domestic; operating; common stock,2844,"Perfumes, Cosmetics & Other Toilet Preparations",Global Select,Nasdaq,OLPX,Nasdaq,DE,1231.0,310-691-0776,"432 PARK AVENUE SOUTH, THIRD FLOOR, NEW YORK, NY, 10016",NEW YORK,NY,,,,,sec_filer_category_only,"Company Overview OLAPLEX is a foundational health and beauty company powered by breakthrough innovation that starts with and is inspired by the professional hairstylist (“Pro”). Our products are designed to enable Pros and their clients to achieve their best results, and to provide consumers with a holistic hair regimen that starts by establishing a foundation for healthy hair. In 2014, OLAPLEX revolutionized the haircare category through the introduction of our patent-protected bond-building technology, Bis-aminopropyl diglycol dimaleate (“Bis-amino”), in our No. 1 Bond Multiplier® and No. 2 Bond Perfector® products. This new two-part salon treatment allowed Pros around the world to repair disulfide bonds deep inside the hair that are broken during chemical services (such as coloring, perming and straightening).",\bItem\s+1\.\s+Business\b,,10-K,2025-03-04,0001868726-25-000013,https://www.sec.gov/Archives/edgar/data/1868726/000186872625000013/olpx-20241231.htm,SEC submissions API cache,2022-09-30,2022-04-19,0001868726-22-000019,missing_employee_count,2021-09-30,DEF 14A,edgar_filing,7,2,0,1,201,164,2021,2022,accelerated,0,0,0,1,Manufacturing,Other industries,US,1,Actual US state HQ,NY,"New York, NY",Global Select,1,113.0,4.736198448394496,1,50
1782170,RELY,"Remitly Global, Inc.",not_continued,not_continued_in_reviewed_filings,,,domestic,operating,Large accelerated filer,domestic; operating; common stock,7389,"Services-Business Services, NEC",Global Select,Nasdaq,RELY,Nasdaq,DE,1231.0,206-535-6152,"REMITLY GLOBAL, INC., 401 UNION STREET, SUITE 1000, SEATTLE, WA, 98101",SEATTLE,WA,,,,,sec_filer_category_only,"Overview Remitly, founded in 2011, is a trusted provider of financial services that transcend borders. With a footprint spanning more than 175 countries, we have built one of the world’s leading global money movement platforms, trusted by millions of customers who rely on us every day. The long-term, trusted relationships we foster with our customers have enabled us to scale to more than 5,300 corridors and more than 9.3 million quarterly active users worldwide. Leveraging our strengths in global money movement, we continue to evolve beyond a remittance company into a diversified, cross-border financial services provider, serving both consumers and businesses across a growing set of use cases. To further our vision, we have expanded by serving new customer categories, including high-amount senders, businesses, and receivers, and by introducing new products.",\bItem\s+1\.\s+Business\b,,10-K,2026-02-18,0001628280-26-009038,https://www.sec.gov/Archives/edgar/data/1782170/000162828026009038/rely-20251231.htm,SEC submissions API cache,2022-09-23,2022-04-19,0001782170-22-000068,missing_employee_count,2021-09-23,DEF 14A,edgar_filing,6,6,0,0,208,157,2021,2022,large accelerated,0,0,1,1,Services,Other industries,US,1,Actual US state HQ,WA,"Seattle, WA",Global Select,1,113.0,4.736198448394496,1,50
1598981,SKYX,SKYX Platforms Corp.,continued,continued_other_narrative,2025-05-16,0001641172-25-011274,domestic,operating,Non-accelerated filer<br>Smaller reporting company,domestic; operating; common stock,3640,Electric Lighting & Wiring Equipment,Capital Market,Nasdaq,SKYX,Nasdaq,FL,1231.0,(855) 759-7584,"2855 W. MCNAB ROAD, POMPANO BEACH, FL, 33069",POMPANO BEACH,FL,,73.0,"December 31, 2025",small (50-249 employees),employee_count_from_sec_filing,"Our Mission As electricity is a standard in every home and building, our mission is to make homes and buildings become safe advanced and smart as the standard. Overview Sky Technologies has a series of highly disruptive advanced-safe-smart platform technologies, with almost 100 U.S. and global patents and patent pending applications. Our technologies place an emphasis on high quality and ease of use, while significantly enhancing both safety and lifestyle in homes and buildings. We believe that our products are a necessity in every room in both homes and other buildings in the U.S. and globally. In addition, during 2023, we expanded our operations by acquiring an online retailer and e-commerce provider specializing in home lighting, ceiling fans, and other home furnishings.",\bItem\s+1\.\s+Business\b,"As of December 31, 2025, we had 73 employees, including 71 full-time employees.",10-K,2026-03-26,0001493152-26-012927,https://www.sec.gov/Archives/edgar/data/1598981/000149315226012927/form10-k.htm,SEC submissions API cache,2023-02-10,2022-04-19,0001493152-22-010422,,2022-02-10,DEF 14A,edgar_filing,7,7,0,1,68,297,2022,2023,"accelerated, smaller reporting",0,1,0,1,Manufacturing,Other industries,US,1,Actual US state HQ,FL,"Pompano Beach, FL",Capital Market,0,73.0,4.30406509320417,1,50
1607939,UDMY,"Udemy, Inc.",continued,continued_other_narrative,2025-04-02,0001607939-25-000040,domestic,operating,Large accelerated filer,domestic; operating; common stock,8200,Services-Educational Services,,Nasdaq,UDMY,Nasdaq,DE,1231.0,(510) 378-4789,"600 HARRISON STREET, 3RD FLOOR, SAN FRANCISCO, CA, 94107",SAN FRANCISCO,CA,,,,,sec_filer_category_only,"for improved performance in the future, including greater emphasis on growth, particularly subscription growth, in our consumer segment. Our Compensation Committee originally determined the structure and performance criteria of our 2025 short- and long-term incentive programs in February 2025, prior to the CEO transition. Consequently, the Compensation Committee determined that it was appropriate to re-align our 2025 incentive compensation program with our new operational plan and strategic priorities to motivate our executives towards execution of 7 the same. The Compensation Committee believed that achieving the new plan and delivering on these strategic priorities was critical for setting up Udemy to deliver long-term improvements in stockholder value.",\bOur\s+Company\b,,10-K/A,2026-04-10,0001607939-26-000055,https://www.sec.gov/Archives/edgar/data/1607939/000160793926000055/udmy-20251231.htm,SEC submissions API cache,2022-10-29,2022-04-20,0001607939-22-000021,missing_employee_count,2021-10-29,DEF 14A,edgar_filing,6,6,0,1,173,192,2021,2022,large accelerated,0,0,1,1,Services,Other industries,US,1,Actual US state HQ,CA,"San Francisco, CA",Unknown market tier,1,113.0,4.736198448394496,1,50
1462056,BLZE,"Backblaze, Inc.",continued,continued_other_narrative,2025-04-14,0001140361-25-013748,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,7372,Services-Prepackaged Software,Global Market,Nasdaq,BLZE,Nasdaq,DE,1231.0,650.352.3738,"2261 MARKET STREET STE 81006, SAN FRANCISCO, CA, 94114",SAN FRANCISCO,CA,,320.0,"December 31, 2025",mid-size (250-999 employees),employee_count_from_sec_filing,"Overview We are a high-performance cloud storage platform for data-intensive use cases in the artificial intelligence (“AI”) era and across a broad range of modern cloud workloads, designed to help customers address complex storage needs by reducing the barriers of lock-in, complexity, and cost. Our mission is to make customers succeed by solving their toughest data storage challenges. We aim to achieve this mission through our purpose-built, web-scale software infrastructure, which is essential to the global data center and compute infrastructure buildout. We provide cloud services through a purpose-built, web-scale software infrastructure built on commodity hardware.",\bItem\s+1\.\s+Business\b,"” Employees and Human Capital As of December 31, 2025, we had approximately 320 full-time employees.",10-K,2026-03-10,0001628280-26-016395,https://www.sec.gov/Archives/edgar/data/1462056/000162828026016395/blze-20251231.htm,SEC submissions API cache,2022-11-11,2022-04-21,0001193125-22-112978,,2021-11-11,DEF 14A,edgar_filing,7,7,0,1,161,204,2021,2022,"not stated, egc",1,0,0,0,Services,Technology,US,1,Actual US state HQ,CA,"San Francisco, CA",Global Market,0,320.0,5.771441123130016,1,50
1784567,,"Harbor Custom Development, Inc.",not_continued,no_post_vacatur_relevant_filing,,,domestic,operating,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,domestic; operating; common stock,1531,Operative Builders,Capital Market,Nasdaq,,,,1231.0,2536490636,"11505 BURNHAM DR. NW, SUITE 301, GIG HARBOR, WA, 98332",GIG HARBOR,WA,,,,,sec_filer_category_only,", serving our stockholders well, and maintaining our integrity in the marketplace. As discussed below, our Board of Directors has established three standing committees to assist it in fulfilling its responsibilities to us and our stockholders: 1. The Audit Committee; 2. The Compensation Committee; and 3. The Nominating and Corporate Governance Committee. Director Independence We currently have five independent directors on our board of directors. We use Nasdaq’s definition of “independence” to make this determination. Nasdaq provides that an “independent director” is a person other than an executive officer or employee of the company or any other individual having a relationship with which, in the opinion of the company’s board of directors, would interfere with the exercise of independent judgment in carrying out the responsibilities of a director.",\bOur\s+Business\b,,DEF 14A,2022-04-21,0001493152-22-010645,https://www.sec.gov/Archives/edgar/data/1784567/000149315222010645/formdef14a.htm,SEC submissions API cache,2022-10-05,2022-04-21,0001493152-22-010645,missing_employee_count,2021-10-05,DEF 14A,edgar_filing,0,0,0,0,198,167,2021,2022,"accelerated, smaller reporting, egc",1,1,0,1,Construction,Other industries,US,1,Actual US state HQ,WA,"Gig Harbor, WA",Capital Market,1,113.0,4.736198448394496,0,50
1482981,COCO,"Vita Coco Company, Inc.",continued,continued_same_matrix,2025-04-23,0001482981-25-000073,domestic,operating,Large accelerated filer,domestic; operating; common stock,2080,Beverages,Global Select,Nasdaq,COCO,Nasdaq,DE,1231.0,212-206-0763,"111 5TH AVENUE, 2ND FLOOR, NEW YORK, NY, 10003",NEW YORK,NY,,319.0,"December 31, 2024",mid-size (250-999 employees),employee_count_from_sec_filing,". Overview The Vita Coco Company pioneered packaged coconut water in 2004 and we have extended our business into other categories. Our mission is to deliver great tasting, natural and nutritious products that we believe are better for consumers and better for the world. We are one of the largest brands globally in the coconut and other plant waters category, and a large supplier of private label coconut water. Our branded portfolio is led by our Vita Coco brand, which is the leader in the coconut water category in the U.S., and also includes coconut oil, juice, and milk offerings. Our other brands include Ever & Ever , a sustainably packaged water, and PWR LIFT , a protein-infused fitness drink. We previously offered Runa , a plant-based energy drink inspired by the guayusa plant native to Ecuador, which we ceased selling in December 2023.",\bItem\s+1\.\s+Business\b,"Human Capital As of December 31, 2024, we had 319 full-time employees.",10-K,2025-02-26,0001482981-25-000032,https://www.sec.gov/Archives/edgar/data/1482981/000148298125000032/coco-20241231.htm,SEC submissions API cache,2022-10-21,2022-04-21,0001193125-22-113049,,2021-10-21,DEF 14A,edgar_filing,7,2,0,1,182,183,2021,2022,large accelerated,0,0,1,1,Manufacturing,Other industries,US,1,Actual US state HQ,NY,"New York, NY",Global Select,0,319.0,5.768320995793772,1,50
1862150,CING,Cingulate Inc.,continued,continued_other_narrative,2025-03-27,0001641172-25-000970,domestic,operating,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,domestic; operating; common stock,2834,Pharmaceutical Preparations,Capital Market,Nasdaq,CING;CINGW,Nasdaq;Nasdaq,DE,1231.0,(913) 942-2300,"1901 W. 47TH PLACE, KANSAS CITY, KS, 66205",KANSAS CITY,KS,,,,,sec_filer_category_only,"Overview We are a biopharmaceutical company using our proprietary Precision Timed Release TM (“PTR TM ”) drug delivery platform technology to build and advance a pipeline of next-generation pharmaceutical products designed to improve the lives of patients suffering from frequently diagnosed conditions characterized by burdensome daily dosing regimens and suboptimal treatment outcomes. With an initial focus on the treatment of Attention Deficit/Hyperactivity Disorder (“ADHD”) and anxiety, we are identifying and evaluating additional therapeutic areas where our PTR technology may be employed to develop future product candidates. Our PTR platform incorporates a proprietary Erosion Barrier Layer (“EBL”) designed to allow for the release of drug substance at specific, pre-defined time intervals, unlocking the potential for once-daily, multi-dose tablets.",\bItem\s+1\.\s+Business\b,,10-K,2026-03-18,0001493152-26-010882,https://www.sec.gov/Archives/edgar/data/1862150/000149315226010882/form10-k.htm,SEC submissions API cache,2022-12-08,2022-04-22,0001493152-22-010723,missing_employee_count,2021-12-08,DEF 14A,edgar_filing,13,13,0,1,135,230,2021,2022,"accelerated, smaller reporting, egc",1,1,0,1,Manufacturing,Life sciences / medical,US,1,Actual US state HQ,KS,"Kansas City, KS",Capital Market,1,113.0,4.736198448394496,1,50
1452965,,MINERVA SURGICAL INC,not_continued,no_post_vacatur_relevant_filing,,,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,3841,Surgical & Medical Instruments & Apparatus,,Nasdaq,,,DE,1231.0,(855) 646-7874,"4255 BURTON DRIVE, SANTA CLARA, CA, 95054",SANTA CLARA,CA,,,,,sec_filer_category_only,", for example, mass mailings, job inquiries and business solicitations. If appropriate, our General Counsel, Chief Financial Officer or Legal Department will route such communications to the appropriate director(s) or, if none is specified, then to the chairperson of the board or the lead independent director (if one is appointed). These policies and procedures do not apply to communications to non-management directors from our officers or directors who are stockholders or stockholder proposals submitted pursuant to Rule 14a-8 under the Exchange Act.",\bOur\s+Business\b,,DEF 14A,2022-04-22,0001193125-22-115153,https://www.sec.gov/Archives/edgar/data/1452965/000119312522115153/d301911ddef14a.htm,SEC submissions API cache,2022-10-22,2022-04-22,0001193125-22-115153,missing_employee_count,2021-10-22,DEF 14A,edgar_filing,0,0,0,0,182,183,2021,2022,"not stated, egc",1,0,0,0,Manufacturing,Life sciences / medical,US,1,Actual US state HQ,CA,"Santa Clara, CA",Unknown market tier,1,113.0,4.736198448394496,0,50
1844280,,"Thorne Healthtech, Inc.",not_continued,no_post_vacatur_relevant_filing,,,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,2834,Pharmaceutical Preparations,,Nasdaq,,,DE,1231.0,843-501-0286,"620 OMNI INDUSTRIAL BLVD., SUMMERVILLE, SC, 29483",SUMMERVILLE,SC,,496.0,"December 31, 2021",mid-size (250-999 employees),employee_count_from_sec_filing,", business strategy, products and services we may offer in the future; • our ability to increase brand awareness, attract and retain customers and sell additional products and services to new and existing customers; • our ability to convert customers into recurring subscribers; • our ability to develop new products and services or improve existing products and services; • our future financial performance, including trends in net sales, costs of sales, gross profit, operating expenses and free cash flow; • expectations about industry trends, such as a shift towards personalized healthcare and increasing demand for convenience; • our ability to efficiently spend on advertising and marketing; • our ability to maintain profitability; • our ability to compete successfully in competitive markets and expand internationally, including the success of our Thorne Asia joint venture;",\bOur\s+Business\b,"As of December 31, 2021, we had 496 full-time employees across our company.",10-K,2022-03-16,0000950170-22-003967,https://www.sec.gov/Archives/edgar/data/1844280/000095017022003967/thrn-20211231.htm,SEC submissions API cache,2022-09-23,2022-04-22,0001193125-22-115188,,2021-09-23,DEF 14A,edgar_filing,0,0,0,0,211,154,2021,2022,"not stated, egc",1,0,0,0,Manufacturing,Life sciences / medical,US,1,Actual US state HQ,SC,"Summerville, SC",Unknown market tier,0,496.0,6.208590026096629,0,50
1866692,AMPL,"Amplitude, Inc.",not_continued,not_continued_in_reviewed_filings,,,domestic,operating,Large accelerated filer,domestic; operating; common stock,7372,Services-Prepackaged Software,Capital Market,Nasdaq,AMPL,Nasdaq,DE,1231.0,(415) 231-2353,"201 THIRD STREET, SUITE 200, SAN FRANCISCO, CA, 94103",SAN FRANCISCO,CA,,437.0,"December 31, 2025",mid-size (250-999 employees),employee_count_from_sec_filing,"—Competition” in this Annual Report on Form 10-K. 22 If we fail to innovate in response to changing customer needs and technology developments and other market requirements, our business, financial condition, and results of operations would be materially adversely affected. Our ability to attract new customers and retain and increase revenue from existing customers depends in large part on our ability to enhance and improve our AI Analytics Platform and to introduce new products, features, and functionality. In order to grow our business, we must develop products, features, and functionality that reflect the changing needs of customers, and we believe that the pace of innovation will continue to accelerate. The success of any enhancement to our AI Analytics Platform depends on several factors, including timely completion, adequate quality testing, and market acceptance.",\bItem\s+1\.\s+Business\b,"As of December 31, 2025, we had 437 employees in our sales and marketing organization.",10-K,2026-02-19,0001193125-26-057847,https://www.sec.gov/Archives/edgar/data/1866692/000119312526057847/ampl-20251231.htm,SEC submissions API cache,2022-09-28,2022-04-25,0001193125-22-117799,,2021-09-28,DEF 14A,edgar_filing,6,6,0,0,209,156,2021,2022,large accelerated,0,0,1,1,Services,Technology,US,1,Actual US state HQ,CA,"San Francisco, CA",Capital Market,0,437.0,6.082218910376446,1,50
1455365,CGTX,COGNITION THERAPEUTICS INC,continued,continued_other_narrative,2025-04-28,0001104659-25-040193,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,2836,"Biological Products, (No Diagnostic Substances)",Capital Market,Nasdaq,CGTX,Nasdaq,DE,1231.0,412-481-2210,"2500 WESTCHESTER AVE, PURCHASE, NY, 10577",PURCHASE,NY,,14.0,"March 1, 2026",micro (<50 employees),employee_count_from_sec_filing,"Overview We are a clinical-stage biopharmaceutical company engaged in the discovery and development of innovative, small molecule therapeutics targeting age-related degenerative diseases and disorders of the central nervous system, or CNS, and retina. Currently available therapies for these diseases are limited, with many diseases having no approved therapies or treatments. Our goal is to develop disease-modifying treatments for patients with these degenerative disorders. Our lead product candidate, zervimesine, also known as CT1812, is an orally delivered, small molecule designed to protect neuronal synapses by preventing the binding of oligomers of pathogenic proteins including β-amyloid, or Aβ and ɑ-synuclein. These and similar protein oligomers have been linked to the progression of degenerative diseases such as Alzheimer’s disease, or AD, and dementia with Lewy bodies, or DLB.",\bItem\s+1\.\s+Business\b,"Employees and Human Capital Resources As of March 1, 2026, we had 14 employees, 14 of whom were full-time and 8 of whom were engaged in research and development activities.",10-K,2026-03-26,0001104659-26-034880,https://www.sec.gov/Archives/edgar/data/1455365/000110465926034880/cgtx-20251231x10k.htm,SEC submissions API cache,2022-10-08,2022-04-25,0001104659-22-049727,,2021-10-08,DEF 14A,edgar_filing,6,6,0,1,199,166,2021,2022,"not stated, egc",1,0,0,0,Manufacturing,Life sciences / medical,US,1,Actual US state HQ,NY,"Purchase, NY",Capital Market,0,14.0,2.70805020110221,1,50
1817004,NXXT,"NEXTNRG, INC.",continued,continued_same_matrix,2024-12-31,0001493152-24-052756,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,5500,Retail-Auto Dealers & Gasoline Stations,Capital Market,Nasdaq,NXXT,Nasdaq,DE,1231.0,305-791-1169,"407 LINCOLN RD. #9F, MIAMI BEACH, FL, 33139",MIAMI BEACH,FL,,,,,sec_filer_category_only,"Overview EzFill is a leading on-demand fuel delivery company in South Florida and the only mobile fueling company that combines on-demand fills and subscription services which fill customer vehicles on routine intervals for the consumer, fleet, marine and other specialty markets. The emergence of the digital technology, GPS-Based / On-Demand consumer deliveries, and the sharp increase in home delivery of products and services during the COVID-era are trends expected to continue in the post-COVID economy. The increased adoption rate of such ‘at home’ or ‘at work’ delivery of products and services has become the method both individual and commercial customers prefer. EzFill provides customers in South Florida the ability to have fuel delivered to their vehicles (cars, trucks, and specialty vehicles) without having to leave the comfort of their home, office, and job site.",\bItem\s+1\.\s+Business\b,,10-K,2022-03-09,0001493152-22-006414,https://www.sec.gov/Archives/edgar/data/1817004/000149315222006414/form10-k.htm,SEC submissions API cache,2022-09-15,2022-04-25,0001493152-22-010860,missing_employee_count,2021-09-15,DEF 14A,edgar_filing,7,1,0,1,222,143,2021,2022,"not stated, egc",1,0,0,0,Retail,Retail / consumer,US,1,Actual US state HQ,FL,"Miami Beach, FL",Capital Market,1,113.0,4.736198448394496,1,50
